# Trazado de diseno RESUELTO desde las directrices (alignment_solver):
# rectas + circulos exactos + clotoides generadas; cierra a 360
# kappa_1pm,elev_m,kerb,peralte_rad (seg 4.0 m)
0.000000,-47.18,0,0.0000
0.000000,-46.93,0,0.0000
0.000000,-46.69,0,0.0000
0.000000,-46.45,0,0.0000
0.000000,-46.21,0,0.0000
0.000000,-45.96,0,0.0000
0.000000,-45.72,0,0.0000
0.000000,-45.48,0,0.0000
0.000000,-45.24,0,0.0000
0.000000,-45.00,0,0.0000
0.000000,-44.75,0,0.0000
0.000000,-44.51,0,0.0000
0.000000,-44.28,0,0.0000
0.000000,-44.04,0,0.0000
0.000000,-43.79,0,0.0000
0.000000,-43.56,0,0.0000
0.000000,-43.32,0,0.0000
0.000000,-43.08,0,0.0000
0.000000,-42.84,0,0.0000
0.000000,-42.60,0,0.0000
0.000000,-42.37,0,0.0000
0.000000,-42.14,0,0.0000
0.000000,-41.90,0,0.0000
0.000000,-41.66,0,0.0000
0.000000,-41.43,0,0.0000
0.000000,-41.19,0,0.0000
0.000000,-40.96,0,0.0000
0.000000,-40.72,0,0.0000
0.000000,-40.49,0,0.0000
0.000000,-40.26,0,0.0000
0.000000,-40.03,0,0.0000
0.000000,-39.80,0,0.0000
0.000000,-39.56,0,0.0000
0.000000,-39.33,0,0.0000
0.000000,-39.10,0,0.0000
0.000000,-38.87,0,0.0000
0.000000,-38.65,0,0.0000
0.000000,-38.41,0,0.0000
0.000000,-38.18,0,0.0000
0.000000,-37.96,0,0.0000
0.000000,-37.73,0,0.0000
0.000000,-37.50,0,0.0000
0.000000,-37.27,0,0.0000
0.000000,-37.04,0,0.0000
0.000000,-36.82,0,0.0000
0.000000,-36.59,0,0.0000
0.000000,-36.37,0,0.0000
0.000000,-36.14,0,0.0000
0.000000,-35.91,0,0.0000
0.000000,-35.69,0,0.0000
0.000000,-35.47,0,0.0000
0.000000,-35.25,0,0.0000
0.000000,-35.02,0,0.0000
0.000000,-34.80,0,0.0000
0.000000,-34.58,0,0.0000
0.000000,-34.36,0,0.0000
0.000000,-34.13,0,0.0000
0.000000,-33.91,0,0.0000
0.000000,-33.69,0,0.0000
0.000000,-33.47,0,0.0000
0.000000,-33.25,0,0.0000
0.000000,-33.03,0,0.0000
0.000000,-32.81,0,0.0000
0.000000,-32.59,0,0.0000
0.000000,-32.37,0,0.0000
0.000000,-32.16,0,0.0000
0.000000,-31.94,0,0.0000
0.000000,-31.72,0,0.0000
0.000000,-31.50,0,0.0000
0.000000,-31.26,0,0.0000
0.000000,-31.02,0,0.0000
0.000000,-30.76,0,0.0000
0.000000,-30.48,0,0.0000
0.000000,-30.19,0,0.0000
0.000000,-29.88,0,0.0000
0.000000,-29.57,0,0.0000
0.000000,-29.24,0,0.0000
0.000000,-28.89,0,0.0000
0.000000,-28.53,0,0.0000
0.000000,-28.16,0,0.0000
0.000000,-27.77,0,0.0000
0.000000,-27.38,0,0.0000
0.000000,-26.96,0,0.0000
0.000000,-26.53,0,0.0000
0.000000,-26.10,0,0.0000
0.000000,-25.64,0,0.0000
0.000000,-25.17,0,0.0000
0.000000,-24.69,0,0.0000
0.000000,-24.19,0,0.0000
0.000000,-23.68,0,0.0000
0.000000,-23.16,0,0.0000
0.000000,-22.62,0,0.0000
0.000000,-22.07,0,0.0000
0.000000,-21.51,0,0.0044
0.000000,-20.93,0,0.0175
0.000000,-20.34,0,0.0351
0.004382,-19.74,1,0.0526
0.013145,-19.12,1,0.0701
0.017527,-18.48,1,0.0876
0.017527,-17.83,1,0.1047
0.017527,-17.18,1,0.1047
0.017527,-16.50,1,0.1047
0.017527,-15.81,1,0.1047
0.017527,-15.11,1,0.1047
0.017527,-14.39,1,0.1047
0.017527,-13.67,1,0.1047
0.017527,-12.92,1,0.1047
0.017527,-12.16,1,0.1047
0.017527,-11.39,1,0.1047
0.017002,-10.61,1,0.1047
0.015950,-9.83,1,0.1047
0.014899,-9.07,1,0.1038
0.013848,-8.33,1,0.0969
0.012797,-7.61,1,0.0896
0.011746,-6.90,1,0.0822
0.010695,-6.21,1,0.0749
0.009644,-5.54,1,0.0675
0.008593,-4.88,1,0.0601
0.007542,-4.26,1,0.0528
0.006490,-3.67,1,0.0454
0.005439,-3.13,1,0.0381
0.004388,-2.62,1,0.0307
0.003337,-2.15,0,0.0234
0.002286,-1.71,0,0.0160
0.001235,-1.31,0,0.0086
0.000184,-0.95,0,0.0000
-0.000867,-0.63,0,-0.0061
-0.001918,-0.35,0,-0.0134
-0.002970,-0.09,0,-0.0208
-0.004021,0.12,1,-0.0281
-0.005072,0.29,1,-0.0355
-0.006123,0.43,1,-0.0429
-0.007174,0.52,1,-0.0502
-0.008225,0.59,1,-0.0576
-0.009276,0.61,1,-0.0649
-0.010327,0.61,1,-0.0723
-0.011378,0.58,1,-0.0796
-0.012429,0.54,1,-0.0870
-0.013481,0.47,1,-0.0944
-0.014532,0.39,1,-0.1012
-0.015583,0.28,1,-0.1047
-0.016634,0.15,1,-0.1047
