# C-90 - Norma 3.1-IC (tools/make_carretera.py)
# Vp=90 km/h, grupo 3, R_min=350 m; ida y vuelta cerradas con dos glorietas de R=63 m a 40 km/h
# kappa_1_per_m, elev_m, piano, peralte_rad, semiancho_m
0.002865,-3.55,0,0.0699,3.75
0.002865,-3.60,0,0.0699,3.75
0.002865,-3.66,0,0.0699,3.75
0.002865,-3.72,0,0.0699,3.75
0.002865,-3.78,0,0.0699,3.75
0.002865,-3.84,0,0.0699,3.75
0.002865,-3.90,0,0.0699,3.75
0.002865,-3.96,0,0.0699,3.75
0.002865,-4.02,0,0.0699,3.75
0.002865,-4.08,0,0.0699,3.75
0.002865,-4.14,0,0.0699,3.75
0.002865,-4.20,0,0.0699,3.75
0.002865,-4.26,0,0.0699,3.75
0.002865,-4.32,0,0.0699,3.75
0.002865,-4.38,0,0.0699,3.75
0.002865,-4.44,0,0.0699,3.75
0.002803,-4.50,0,0.0678,3.75
0.002633,-4.56,0,0.0637,3.75
0.002463,-4.62,0,0.0596,3.75
0.002293,-4.68,0,0.0555,3.75
0.002124,-4.74,0,0.0514,3.75
0.001954,-4.80,0,0.0473,3.75
0.001784,-4.86,0,0.0432,3.75
0.001614,-4.92,0,0.0391,3.75
0.001444,-4.98,0,0.0350,3.75
0.001274,-5.04,0,0.0309,3.75
0.001104,-5.10,0,0.0268,3.75
0.000934,-5.15,0,0.0226,3.75
0.000764,-5.21,0,0.0185,3.75
0.000595,-5.27,0,0.0144,3.75
0.000425,-5.33,0,0.0103,3.75
0.000255,-5.39,0,0.0062,3.75
0.000085,-5.45,0,0.0021,3.75
0.000000,-5.51,0,0.0000,3.75
0.000000,-5.57,0,0.0000,3.75
0.000000,-5.63,0,0.0000,3.75
0.000000,-5.69,0,0.0000,3.75
0.000000,-5.75,0,0.0000,3.75
0.000000,-5.81,0,0.0000,3.75
0.000000,-5.87,0,0.0000,3.75
0.000000,-5.93,0,0.0000,3.75
0.000000,-5.99,0,0.0000,3.75
0.000000,-6.05,0,0.0000,3.75
0.000000,-6.10,0,0.0000,3.75
0.000000,-6.16,0,0.0000,3.75
0.000000,-6.22,0,0.0000,3.75
0.000000,-6.28,0,0.0000,3.75
0.000000,-6.34,0,0.0000,3.75
0.000000,-6.40,0,0.0000,3.75
0.000000,-6.46,0,0.0000,3.75
0.000000,-6.52,0,0.0000,3.75
0.000000,-6.58,0,0.0000,3.75
0.000000,-6.64,0,0.0000,3.75
0.000000,-6.70,0,0.0000,3.75
0.000000,-6.76,0,0.0000,3.75
0.000000,-6.81,0,0.0000,3.75
0.000000,-6.87,0,0.0000,3.75
0.000000,-6.93,0,0.0000,3.75
0.000000,-6.99,0,0.0000,3.75
0.000000,-7.05,0,0.0000,3.75
0.000000,-7.11,0,0.0000,3.75
0.000000,-7.17,0,0.0000,3.75
0.000000,-7.23,0,0.0000,3.75
0.000000,-7.29,0,0.0000,3.75
0.000000,-7.35,0,0.0000,3.75
0.000000,-7.40,0,0.0000,3.75
0.000000,-7.46,0,0.0000,3.75
0.000000,-7.52,0,0.0000,3.75
0.000000,-7.58,0,0.0000,3.75
0.000000,-7.64,0,0.0000,3.75
0.000000,-7.70,0,0.0000,3.75
0.000000,-7.76,0,0.0000,3.75
0.000000,-7.82,0,0.0000,3.75
0.000000,-7.87,0,0.0000,3.75
0.000000,-7.93,0,0.0000,3.75
0.000000,-7.99,0,0.0000,3.75
0.000000,-8.05,0,0.0000,3.75
0.000000,-8.11,0,0.0000,3.75
0.000000,-8.17,0,0.0000,3.75
0.000000,-8.23,0,0.0000,3.75
0.000000,-8.29,0,0.0000,3.75
0.000000,-8.34,0,0.0000,3.75
0.000000,-8.40,0,0.0000,3.75
0.000000,-8.46,0,0.0000,3.75
0.000000,-8.52,0,0.0000,3.75
0.000000,-8.58,0,0.0000,3.75
0.000000,-8.64,0,0.0000,3.75
0.000000,-8.69,0,0.0000,3.75
0.000000,-8.75,0,0.0000,3.75
0.000000,-8.81,0,0.0000,3.75
0.000000,-8.87,0,0.0000,3.75
0.000000,-8.93,0,0.0000,3.75
0.000000,-8.99,0,0.0000,3.75
0.000000,-9.05,0,0.0000,3.75
0.000000,-9.10,0,0.0000,3.75
0.000000,-9.16,0,0.0000,3.75
0.000000,-9.22,0,0.0000,3.75
0.000000,-9.28,0,0.0000,3.75
0.000000,-9.34,0,0.0000,3.75
0.000000,-9.39,0,0.0000,3.75
0.000000,-9.45,0,0.0000,3.75
0.000000,-9.51,0,0.0000,3.75
0.000000,-9.57,0,0.0000,3.75
0.000000,-9.63,0,0.0000,3.75
0.000000,-9.69,0,0.0000,3.75
0.000000,-9.74,0,0.0000,3.75
0.000000,-9.80,0,0.0000,3.75
0.000000,-9.86,0,0.0000,3.75
0.000000,-9.92,0,0.0000,3.75
0.000000,-9.98,0,0.0000,3.75
0.000000,-10.03,0,0.0000,3.75
0.000000,-10.09,0,0.0000,3.75
0.000000,-10.15,0,0.0000,3.75
0.000000,-10.21,0,0.0000,3.75
0.000000,-10.26,0,0.0000,3.75
0.000000,-10.32,0,0.0000,3.75
0.000000,-10.38,0,0.0000,3.75
0.000000,-10.44,0,0.0000,3.75
0.000000,-10.50,0,0.0000,3.75
0.000000,-10.55,0,0.0000,3.75
0.000000,-10.61,0,0.0000,3.75
0.000000,-10.67,0,0.0000,3.75
0.000000,-10.73,0,0.0000,3.75
0.000000,-10.78,0,0.0000,3.75
0.000000,-10.84,0,0.0000,3.75
0.000000,-10.90,0,0.0000,3.75
0.000000,-10.96,0,0.0000,3.75
0.000000,-11.01,0,0.0000,3.75
0.000000,-11.07,0,0.0000,3.75
0.000000,-11.13,0,0.0000,3.75
0.000000,-11.19,0,0.0000,3.75
0.000000,-11.24,0,0.0000,3.75
0.000000,-11.30,0,0.0000,3.75
0.000000,-11.36,0,0.0000,3.75
0.000000,-11.42,0,0.0000,3.75
0.000000,-11.47,0,0.0000,3.75
0.000000,-11.53,0,0.0000,3.75
0.000000,-11.59,0,0.0000,3.75
0.000000,-11.65,0,0.0000,3.75
0.000000,-11.70,0,0.0000,3.75
0.000000,-11.76,0,0.0000,3.75
0.000000,-11.82,0,0.0000,3.75
0.000000,-11.87,0,0.0000,3.75
0.000000,-11.93,0,0.0000,3.75
0.000000,-11.99,0,0.0000,3.75
0.000000,-12.04,0,0.0000,3.75
0.000000,-12.10,0,0.0000,3.75
0.000000,-12.16,0,0.0000,3.75
0.000000,-12.22,0,0.0000,3.75
0.000000,-12.27,0,0.0000,3.75
0.000000,-12.33,0,0.0000,3.75
0.000000,-12.39,0,0.0000,3.75
0.000000,-12.44,0,0.0000,3.75
0.000000,-12.50,0,0.0000,3.75
0.000000,-12.56,0,0.0000,3.75
0.000000,-12.61,0,0.0000,3.75
0.000000,-12.67,0,0.0000,3.75
0.000000,-12.73,0,0.0000,3.75
0.000000,-12.78,0,0.0000,3.75
0.000000,-12.84,0,0.0000,3.75
0.000000,-12.90,0,0.0000,3.75
0.000000,-12.95,0,0.0000,3.75
0.000000,-13.01,0,0.0000,3.75
0.000000,-13.07,0,0.0000,3.75
0.000000,-13.12,0,0.0000,3.75
0.000000,-13.18,0,0.0000,3.75
0.000000,-13.24,0,0.0000,3.75
0.000000,-13.29,0,0.0000,3.75
0.000000,-13.35,0,0.0000,3.75
0.000000,-13.40,0,0.0000,3.75
0.000000,-13.46,0,0.0000,3.75
0.000000,-13.52,0,0.0000,3.75
0.000000,-13.57,0,0.0000,3.75
0.000000,-13.63,0,0.0000,3.75
0.000000,-13.69,0,0.0000,3.75
0.000000,-13.74,0,0.0000,3.75
0.000000,-13.80,0,0.0000,3.75
0.000000,-13.85,0,0.0000,3.75
0.000000,-13.91,0,0.0000,3.75
0.000000,-13.97,0,0.0000,3.75
0.000000,-14.02,0,0.0000,3.75
0.000000,-14.08,0,0.0000,3.75
0.000000,-14.13,0,0.0000,3.75
0.000000,-14.19,0,0.0000,3.75
0.000000,-14.24,0,0.0000,3.75
0.000000,-14.30,0,0.0000,3.75
0.000000,-14.36,0,0.0000,3.75
0.000000,-14.41,0,0.0000,3.75
0.000000,-14.47,0,0.0000,3.75
0.000000,-14.52,0,0.0000,3.75
0.000000,-14.58,0,0.0000,3.75
0.000000,-14.63,0,0.0000,3.75
0.000000,-14.69,0,0.0000,3.75
0.000000,-14.74,0,0.0000,3.75
0.000000,-14.80,0,0.0000,3.75
0.000000,-14.86,0,0.0000,3.75
0.000000,-14.91,0,0.0000,3.75
0.000000,-14.97,0,0.0000,3.75
0.000000,-15.02,0,0.0000,3.75
0.000000,-15.08,0,0.0000,3.75
0.000000,-15.13,0,0.0000,3.75
0.000000,-15.19,0,0.0000,3.75
0.000000,-15.24,0,0.0000,3.75
0.000000,-15.30,0,0.0000,3.75
0.000000,-15.35,0,0.0000,3.75
0.000000,-15.41,0,0.0000,3.75
0.000000,-15.46,0,0.0000,3.75
0.000000,-15.52,0,0.0000,3.75
0.000000,-15.57,0,0.0000,3.75
0.000000,-15.63,0,0.0000,3.75
0.000000,-15.68,0,0.0000,3.75
0.000000,-15.74,0,0.0000,3.75
0.000000,-15.79,0,0.0000,3.75
0.000000,-15.85,0,0.0000,3.75
0.000000,-15.90,0,0.0000,3.75
0.000000,-15.96,0,0.0000,3.75
0.000000,-16.01,0,0.0000,3.75
0.000000,-16.07,0,0.0000,3.75
0.000000,-16.12,0,0.0000,3.75
0.000000,-16.17,0,0.0000,3.75
0.000000,-16.23,0,0.0000,3.75
0.000000,-16.28,0,0.0000,3.75
0.000000,-16.34,0,0.0000,3.75
0.000000,-16.39,0,0.0000,3.75
0.000000,-16.45,0,0.0000,3.75
0.000000,-16.50,0,0.0000,3.75
0.000000,-16.56,0,0.0000,3.75
0.000000,-16.61,0,0.0000,3.75
0.000000,-16.66,0,0.0000,3.75
0.000000,-16.72,0,0.0000,3.75
0.000000,-16.77,0,0.0000,3.75
0.000000,-16.83,0,0.0000,3.75
0.000000,-16.88,0,0.0000,3.75
0.000000,-16.93,0,0.0000,3.75
0.000000,-16.99,0,0.0000,3.75
0.000000,-17.04,0,0.0000,3.75
0.000000,-17.10,0,0.0000,3.75
0.000000,-17.15,0,0.0000,3.75
0.000000,-17.20,0,0.0000,3.75
0.000000,-17.26,0,0.0000,3.75
0.000000,-17.31,0,0.0000,3.75
0.000000,-17.36,0,0.0000,3.75
0.000000,-17.42,0,0.0000,3.75
0.000000,-17.47,0,0.0000,3.75
0.000000,-17.53,0,0.0000,3.75
0.000000,-17.58,0,0.0000,3.75
0.000000,-17.63,0,0.0000,3.75
0.000000,-17.69,0,0.0000,3.75
0.000000,-17.74,0,0.0000,3.75
0.000000,-17.79,0,0.0000,3.75
0.000000,-17.85,0,0.0000,3.75
0.000000,-17.90,0,0.0000,3.75
0.000000,-17.95,0,0.0000,3.75
0.000000,-18.01,0,0.0000,3.75
0.000000,-18.06,0,0.0000,3.75
0.000000,-18.11,0,0.0000,3.75
0.000000,-18.16,0,0.0000,3.75
0.000000,-18.22,0,0.0000,3.75
0.000000,-18.27,0,0.0000,3.75
0.000000,-18.32,0,0.0000,3.75
0.000000,-18.38,0,0.0000,3.75
0.000000,-18.43,0,0.0000,3.75
0.000000,-18.48,0,0.0000,3.75
0.000000,-18.53,0,0.0000,3.75
0.000000,-18.59,0,0.0000,3.75
0.000000,-18.64,0,0.0000,3.75
0.000000,-18.69,0,0.0000,3.75
0.000000,-18.75,0,0.0000,3.75
0.000000,-18.80,0,0.0000,3.75
0.000000,-18.85,0,0.0000,3.75
0.000000,-18.90,0,0.0000,3.75
0.000000,-18.96,0,0.0000,3.75
0.000000,-19.01,0,0.0000,3.75
0.000000,-19.06,0,0.0000,3.75
0.000000,-19.11,0,0.0000,3.75
0.000000,-19.16,0,0.0000,3.75
0.000000,-19.22,0,0.0000,3.75
0.000000,-19.27,0,0.0000,3.75
0.000000,-19.32,0,0.0000,3.75
0.000000,-19.37,0,0.0000,3.75
0.000000,-19.42,0,0.0000,3.75
0.000085,-19.48,0,0.0021,3.75
0.000255,-19.53,0,0.0062,3.75
0.000425,-19.58,0,0.0103,3.75
0.000595,-19.63,0,0.0144,3.75
0.000764,-19.68,0,0.0185,3.75
0.000934,-19.74,0,0.0226,3.75
0.001104,-19.79,0,0.0268,3.75
0.001274,-19.84,0,0.0309,3.75
0.001444,-19.89,0,0.0350,3.75
0.001614,-19.94,0,0.0391,3.75
0.001784,-19.99,0,0.0432,3.75
0.001954,-20.05,0,0.0473,3.75
0.002124,-20.10,0,0.0514,3.75
0.002293,-20.15,0,0.0555,3.75
0.002463,-20.20,0,0.0596,3.75
0.002633,-20.25,0,0.0637,3.75
0.002803,-20.30,0,0.0678,3.75
0.002857,-20.35,0,0.0699,3.75
0.002857,-20.40,0,0.0699,3.75
0.002857,-20.46,0,0.0699,3.75
0.002857,-20.51,0,0.0699,3.75
0.002857,-20.56,0,0.0699,3.75
0.002857,-20.61,0,0.0699,3.75
0.002857,-20.66,0,0.0699,3.75
0.002857,-20.71,0,0.0699,3.75
0.002857,-20.76,0,0.0699,3.75
0.002857,-20.81,0,0.0699,3.75
0.002857,-20.86,0,0.0699,3.75
0.002857,-20.91,0,0.0699,3.75
0.002857,-20.96,0,0.0699,3.75
0.002857,-21.01,0,0.0699,3.75
0.002857,-21.07,0,0.0699,3.75
0.002857,-21.12,0,0.0699,3.75
0.002857,-21.17,0,0.0699,3.75
0.002857,-21.22,0,0.0699,3.75
0.002857,-21.27,0,0.0699,3.75
0.002857,-21.32,0,0.0699,3.75
0.002857,-21.37,0,0.0699,3.75
0.002857,-21.42,0,0.0699,3.75
0.002857,-21.47,0,0.0699,3.75
0.002857,-21.52,0,0.0699,3.75
0.002857,-21.57,0,0.0699,3.75
0.002857,-21.62,0,0.0699,3.75
0.002857,-21.67,0,0.0699,3.75
0.002857,-21.72,0,0.0699,3.75
0.002857,-21.77,0,0.0699,3.75
0.002857,-21.82,0,0.0699,3.75
0.002857,-21.87,0,0.0699,3.75
0.002857,-21.92,0,0.0699,3.75
0.002857,-21.97,0,0.0699,3.75
0.002857,-22.02,0,0.0699,3.75
0.002857,-22.07,0,0.0699,3.75
0.002803,-22.12,0,0.0678,3.75
0.002633,-22.17,0,0.0637,3.75
0.002463,-22.22,0,0.0596,3.75
0.002293,-22.26,0,0.0555,3.75
0.002124,-22.31,0,0.0514,3.75
0.001954,-22.36,0,0.0473,3.75
0.001784,-22.41,0,0.0432,3.75
0.001614,-22.46,0,0.0391,3.75
0.001444,-22.51,0,0.0350,3.75
0.001274,-22.56,0,0.0309,3.75
0.001104,-22.61,0,0.0268,3.75
0.000934,-22.66,0,0.0226,3.75
0.000764,-22.71,0,0.0185,3.75
0.000595,-22.76,0,0.0144,3.75
0.000425,-22.80,0,0.0103,3.75
0.000255,-22.85,0,0.0062,3.75
0.000085,-22.90,0,0.0021,3.75
0.000000,-22.95,0,0.0000,3.75
0.000000,-23.00,0,0.0000,3.75
0.000000,-23.05,0,0.0000,3.75
0.000000,-23.10,0,0.0000,3.75
0.000000,-23.15,0,0.0000,3.75
0.000000,-23.19,0,0.0000,3.75
0.000000,-23.24,0,0.0000,3.75
0.000000,-23.29,0,0.0000,3.75
0.000000,-23.34,0,0.0000,3.75
0.000000,-23.39,0,0.0000,3.75
0.000000,-23.44,0,0.0000,3.75
0.000000,-23.48,0,0.0000,3.75
0.000000,-23.53,0,0.0000,3.75
0.000000,-23.58,0,0.0000,3.75
0.000000,-23.63,0,0.0000,3.75
0.000000,-23.68,0,0.0000,3.75
0.000000,-23.72,0,0.0000,3.75
0.000000,-23.77,0,0.0000,3.75
0.000000,-23.82,0,0.0000,3.75
0.000000,-23.87,0,0.0000,3.75
0.000000,-23.91,0,0.0000,3.75
0.000000,-23.96,0,0.0000,3.75
0.000000,-24.01,0,0.0000,3.75
0.000000,-24.06,0,0.0000,3.75
0.000000,-24.10,0,0.0000,3.75
0.000000,-24.15,0,0.0000,3.75
0.000000,-24.20,0,0.0000,3.75
0.000000,-24.25,0,0.0000,3.75
0.000000,-24.29,0,0.0000,3.75
0.000000,-24.34,0,0.0000,3.75
0.000000,-24.39,0,0.0000,3.75
0.000000,-24.44,0,0.0000,3.75
0.000000,-24.48,0,0.0000,3.75
0.000000,-24.53,0,0.0000,3.75
0.000000,-24.58,0,0.0000,3.75
0.000000,-24.62,0,0.0000,3.75
0.000000,-24.67,0,0.0000,3.75
0.000000,-24.72,0,0.0000,3.75
0.000000,-24.76,0,0.0000,3.75
0.000000,-24.81,0,0.0000,3.75
0.000000,-24.86,0,0.0000,3.75
0.000000,-24.90,0,0.0000,3.75
0.000000,-24.95,0,0.0000,3.75
0.000000,-25.00,0,0.0000,3.75
0.000000,-25.04,0,0.0000,3.75
0.000000,-25.09,0,0.0000,3.75
0.000000,-25.14,0,0.0000,3.75
0.000000,-25.18,0,0.0000,3.75
0.000000,-25.23,0,0.0000,3.75
0.000000,-25.28,0,0.0000,3.75
0.000000,-25.32,0,0.0000,3.75
0.000000,-25.37,0,0.0000,3.75
0.000000,-25.41,0,0.0000,3.75
0.000000,-25.46,0,0.0000,3.75
0.000000,-25.51,0,0.0000,3.75
0.000000,-25.55,0,0.0000,3.75
0.000000,-25.60,0,0.0000,3.75
0.000000,-25.64,0,0.0000,3.75
0.000000,-25.69,0,0.0000,3.75
0.000000,-25.73,0,0.0000,3.75
0.000000,-25.78,0,0.0000,3.75
0.000000,-25.83,0,0.0000,3.75
0.000000,-25.87,0,0.0000,3.75
0.000000,-25.92,0,0.0000,3.75
0.000000,-25.96,0,0.0000,3.75
0.000000,-26.01,0,0.0000,3.75
0.000000,-26.05,0,0.0000,3.75
0.000000,-26.10,0,0.0000,3.75
0.000000,-26.14,0,0.0000,3.75
0.000000,-26.19,0,0.0000,3.75
0.000000,-26.23,0,0.0000,3.75
0.000000,-26.28,0,0.0000,3.75
0.000000,-26.32,0,0.0000,3.75
0.000000,-26.37,0,0.0000,3.75
0.000000,-26.41,0,0.0000,3.75
0.000000,-26.46,0,0.0000,3.75
0.000000,-26.50,0,0.0000,3.75
0.000000,-26.55,0,0.0000,3.75
0.000000,-26.59,0,0.0000,3.75
0.000000,-26.64,0,0.0000,3.75
0.000000,-26.68,0,0.0000,3.75
0.000000,-26.72,0,0.0000,3.75
0.000000,-26.77,0,0.0000,3.75
0.000000,-26.81,0,0.0000,3.75
0.000000,-26.86,0,0.0000,3.75
0.000000,-26.90,0,0.0000,3.75
0.000000,-26.95,0,0.0000,3.75
0.000000,-26.99,0,0.0000,3.75
0.000000,-27.03,0,0.0000,3.75
0.000000,-27.08,0,0.0000,3.75
0.000000,-27.12,0,0.0000,3.75
0.000000,-27.17,0,0.0000,3.75
0.000000,-27.21,0,0.0000,3.75
0.000000,-27.25,0,0.0000,3.75
0.000000,-27.30,0,0.0000,3.75
0.000000,-27.34,0,0.0000,3.75
0.000000,-27.38,0,0.0000,3.75
0.000000,-27.43,0,0.0000,3.75
0.000000,-27.47,0,0.0000,3.75
0.000000,-27.52,0,0.0000,3.75
0.000000,-27.56,0,0.0000,3.75
0.000000,-27.60,0,0.0000,3.75
0.000000,-27.65,0,0.0000,3.75
0.000000,-27.69,0,0.0000,3.75
0.000000,-27.73,0,0.0000,3.75
0.000000,-27.77,0,0.0000,3.75
0.000000,-27.82,0,0.0000,3.75
0.000000,-27.86,0,0.0000,3.75
0.000000,-27.90,0,0.0000,3.75
0.000000,-27.95,0,0.0000,3.75
0.000000,-27.99,0,0.0000,3.75
0.000000,-28.03,0,0.0000,3.75
0.000000,-28.08,0,0.0000,3.75
0.000000,-28.12,0,0.0000,3.75
0.000000,-28.16,0,0.0000,3.75
0.000000,-28.20,0,0.0000,3.75
0.000000,-28.25,0,0.0000,3.75
0.000000,-28.29,0,0.0000,3.75
0.000000,-28.33,0,0.0000,3.75
0.000000,-28.37,0,0.0000,3.75
0.000000,-28.42,0,0.0000,3.75
0.000000,-28.46,0,0.0000,3.75
0.000000,-28.50,0,0.0000,3.75
0.000000,-28.54,0,0.0000,3.75
0.000000,-28.58,0,0.0000,3.75
0.000000,-28.63,0,0.0000,3.75
0.000000,-28.67,0,0.0000,3.75
0.000000,-28.71,0,0.0000,3.75
0.000000,-28.75,0,0.0000,3.75
0.000000,-28.79,0,0.0000,3.75
0.000000,-28.84,0,0.0000,3.75
0.000000,-28.88,0,0.0000,3.75
0.000000,-28.92,0,0.0000,3.75
0.000000,-28.96,0,0.0000,3.75
0.000000,-29.00,0,0.0000,3.75
0.000000,-29.04,0,0.0000,3.75
0.000000,-29.08,0,0.0000,3.75
0.000000,-29.13,0,0.0000,3.75
0.000000,-29.17,0,0.0000,3.75
0.000000,-29.21,0,0.0000,3.75
0.000000,-29.25,0,0.0000,3.75
0.000000,-29.29,0,0.0000,3.75
0.000000,-29.33,0,0.0000,3.75
0.000000,-29.37,0,0.0000,3.75
0.000000,-29.41,0,0.0000,3.75
0.000000,-29.45,0,0.0000,3.75
0.000000,-29.50,0,0.0000,3.75
0.000000,-29.54,0,0.0000,3.75
0.000000,-29.58,0,0.0000,3.75
0.000000,-29.62,0,0.0000,3.75
0.000000,-29.66,0,0.0000,3.75
0.000000,-29.70,0,0.0000,3.75
0.000000,-29.74,0,0.0000,3.75
0.000000,-29.78,0,0.0000,3.75
0.000000,-29.82,0,0.0000,3.75
0.000000,-29.86,0,0.0000,3.75
0.000000,-29.90,0,0.0000,3.75
0.000000,-29.94,0,0.0000,3.75
0.000000,-29.98,0,0.0000,3.75
0.000000,-30.02,0,0.0000,3.75
0.000000,-30.06,0,0.0000,3.75
0.000000,-30.10,0,0.0000,3.75
0.000000,-30.14,0,0.0000,3.75
0.000000,-30.18,0,0.0000,3.75
0.000000,-30.22,0,0.0000,3.75
0.000000,-30.26,0,0.0000,3.75
0.000000,-30.30,0,0.0000,3.75
0.000000,-30.34,0,0.0000,3.75
0.000000,-30.38,0,0.0000,3.75
0.000000,-30.42,0,0.0000,3.75
0.000000,-30.46,0,0.0000,3.75
0.000000,-30.50,0,0.0000,3.75
0.000000,-30.54,0,0.0000,3.75
0.000000,-30.58,0,0.0000,3.75
0.000000,-30.62,0,0.0000,3.75
0.000000,-30.65,0,0.0000,3.75
0.000000,-30.69,0,0.0000,3.75
0.000000,-30.73,0,0.0000,3.75
0.000000,-30.77,0,0.0000,3.75
0.000000,-30.81,0,0.0000,3.75
0.000000,-30.85,0,0.0000,3.75
0.000000,-30.89,0,0.0000,3.75
0.000000,-30.93,0,0.0000,3.75
0.000000,-30.97,0,0.0000,3.75
0.000000,-31.01,0,0.0000,3.75
0.000000,-31.04,0,0.0000,3.75
0.000000,-31.08,0,0.0000,3.75
0.000000,-31.12,0,0.0000,3.75
0.000000,-31.16,0,0.0000,3.75
0.000000,-31.20,0,0.0000,3.75
0.000000,-31.24,0,0.0000,3.75
0.000000,-31.27,0,0.0000,3.75
0.000000,-31.31,0,0.0000,3.75
0.000000,-31.35,0,0.0000,3.75
0.000000,-31.39,0,0.0000,3.75
0.000000,-31.43,0,0.0000,3.75
0.000000,-31.46,0,0.0000,3.75
0.000000,-31.50,0,0.0000,3.75
0.000000,-31.54,0,0.0000,3.75
0.000000,-31.58,0,0.0000,3.75
0.000000,-31.62,0,0.0000,3.75
0.000000,-31.65,0,0.0000,3.75
0.000000,-31.69,0,0.0000,3.75
0.000000,-31.73,0,0.0000,3.75
0.000000,-31.77,0,0.0000,3.75
0.000000,-31.80,0,0.0000,3.75
0.000000,-31.84,0,0.0000,3.75
0.000000,-31.88,0,0.0000,3.75
0.000000,-31.92,0,0.0000,3.75
0.000000,-31.95,0,0.0000,3.75
0.000000,-31.99,0,0.0000,3.75
0.000000,-32.03,0,0.0000,3.75
0.000000,-32.07,0,0.0000,3.75
0.000000,-32.10,0,0.0000,3.75
0.000000,-32.14,0,0.0000,3.75
0.000000,-32.18,0,0.0000,3.75
0.000000,-32.21,0,0.0000,3.75
0.000000,-32.25,0,0.0000,3.75
0.000000,-32.29,0,0.0000,3.75
0.000000,-32.32,0,0.0000,3.75
0.000000,-32.36,0,0.0000,3.75
0.000000,-32.40,0,0.0000,3.75
0.000000,-32.43,0,0.0000,3.75
0.000000,-32.47,0,0.0000,3.75
0.000000,-32.51,0,0.0000,3.75
0.000000,-32.54,0,0.0000,3.75
0.000000,-32.58,0,0.0000,3.75
0.000000,-32.61,0,0.0000,3.75
0.000000,-32.65,0,0.0000,3.75
0.000000,-32.69,0,0.0000,3.75
0.000000,-32.72,0,0.0000,3.75
0.000000,-32.76,0,0.0000,3.75
0.000000,-32.79,0,0.0000,3.75
0.000000,-32.83,0,0.0000,3.75
0.000000,-32.87,0,0.0000,3.75
0.000000,-32.90,0,0.0000,3.75
0.000000,-32.94,0,0.0000,3.75
0.000000,-32.97,0,0.0000,3.75
0.000000,-33.01,0,0.0000,3.75
0.000000,-33.05,0,0.0000,3.75
0.000000,-33.08,0,0.0000,3.75
0.000000,-33.12,0,0.0000,3.75
0.000000,-33.15,0,0.0000,3.75
0.000000,-33.19,0,0.0000,3.75
0.000000,-33.22,0,0.0000,3.75
0.000000,-33.26,0,0.0000,3.75
0.000000,-33.29,0,0.0000,3.75
0.000000,-33.33,0,0.0000,3.75
0.000000,-33.36,0,0.0000,3.75
0.000000,-33.40,0,0.0000,3.75
0.000000,-33.43,0,0.0000,3.75
0.000000,-33.47,0,0.0000,3.75
0.000000,-33.50,0,0.0000,3.75
0.000000,-33.54,0,0.0000,3.75
0.000000,-33.57,0,0.0000,3.75
0.000000,-33.61,0,0.0000,3.75
-0.000085,-33.64,0,-0.0021,3.75
-0.000255,-33.68,0,-0.0062,3.75
-0.000425,-33.71,0,-0.0103,3.75
-0.000595,-33.74,0,-0.0144,3.75
-0.000764,-33.78,0,-0.0185,3.75
-0.000934,-33.81,0,-0.0226,3.75
-0.001104,-33.85,0,-0.0268,3.75
-0.001274,-33.88,0,-0.0309,3.75
-0.001444,-33.92,0,-0.0350,3.75
-0.001614,-33.95,0,-0.0391,3.75
-0.001784,-33.98,0,-0.0432,3.75
-0.001954,-34.02,0,-0.0473,3.75
-0.002124,-34.05,0,-0.0514,3.75
-0.002293,-34.09,0,-0.0555,3.75
-0.002463,-34.12,0,-0.0596,3.75
-0.002633,-34.15,0,-0.0637,3.75
-0.002803,-34.19,0,-0.0678,3.75
-0.002856,-34.22,0,-0.0699,3.75
-0.002856,-34.25,0,-0.0699,3.75
-0.002856,-34.29,0,-0.0699,3.75
-0.002856,-34.32,0,-0.0699,3.75
-0.002856,-34.35,0,-0.0699,3.75
-0.002856,-34.39,0,-0.0699,3.75
-0.002856,-34.42,0,-0.0699,3.75
-0.002856,-34.45,0,-0.0699,3.75
-0.002856,-34.49,0,-0.0699,3.75
-0.002856,-34.52,0,-0.0699,3.75
-0.002856,-34.55,0,-0.0699,3.75
-0.002856,-34.59,0,-0.0699,3.75
-0.002856,-34.62,0,-0.0699,3.75
-0.002856,-34.65,0,-0.0699,3.75
-0.002856,-34.69,0,-0.0699,3.75
-0.002856,-34.72,0,-0.0699,3.75
-0.002856,-34.75,0,-0.0699,3.75
-0.002856,-34.78,0,-0.0699,3.75
-0.002856,-34.82,0,-0.0699,3.75
-0.002856,-34.85,0,-0.0699,3.75
-0.002856,-34.88,0,-0.0699,3.75
-0.002856,-34.92,0,-0.0699,3.75
-0.002856,-34.95,0,-0.0699,3.75
-0.002856,-34.98,0,-0.0699,3.75
-0.002856,-35.01,0,-0.0699,3.75
-0.002856,-35.04,0,-0.0699,3.75
-0.002856,-35.08,0,-0.0699,3.75
-0.002856,-35.11,0,-0.0699,3.75
-0.002856,-35.14,0,-0.0699,3.75
-0.002856,-35.17,0,-0.0699,3.75
-0.002856,-35.21,0,-0.0699,3.75
-0.002856,-35.24,0,-0.0699,3.75
-0.002856,-35.27,0,-0.0699,3.75
